"","GV_6d_exp_value","6d_exp_value","6d_ref_exp_value"
"263312_at",2.77796272210619,2.86254704337942,2.74815413452024
"263313_at",3.18510958068592,3.06259896579724,3.25835518633908
"263314_at",5.0807305074144,5.31852588930928,5.04923945982771
"263315_at",6.53904681888406,6.58842248985574,6.57106038938806
"263316_s_at",3.11821071232735,3.06478663367537,3.05285650313884
"263317_s_at",3.8673202158668,4.04828318410044,3.90727581031484
"263318_at",8.70500677555661,9.03383403352221,8.70218309902386
"263319_at",8.52944763372271,7.74850727928884,8.20825849343536
"263320_at",9.49464887597794,8.09698248103384,9.07957424823361
"263321_at",11.1795363573919,11.3101623178154,11.1778347212333
"263322_at",4.00876021953974,4.15198093462956,4.04654038370113
"263323_at",2.90398426828236,3.02012631757022,2.98680436116968
"263324_at",3.97251325581145,4.12910694094661,4.14241752924358
"263325_at",9.04255393558867,8.19928622797556,8.8088499791541
"263326_at",9.89332557526757,10.2506844768704,10.0118565349453
"263327_at",3.96506084778288,3.80048826792275,3.70213327774737
"263328_at",5.98690852171387,6.01053225983725,6.00518017135587
"263329_at",3.8579049939599,3.82906117253379,3.78580234098573
"263330_at",7.90971023051711,7.49273803948368,7.86994282330127
"263331_at",6.88512792694963,6.90853152682113,6.70981744450102
"263332_at",8.56942839314429,8.92418339821554,8.60754419541867
"263333_at",9.13137121277721,9.26791412709872,9.37607949233957
"263334_at",8.10469329852463,8.3678388870163,7.79328413558942
"263335_x_at",3.05419975897656,3.09472806434484,3.16835504004334
"263336_x_at",3.32116779756312,3.43542554558917,3.54929310211575
"263337_at",2.9868661857705,3.1340553760535,2.9507318636024
"263338_at",2.89508167027615,2.84224634278262,2.85698956712488
"263339_at",2.6452243293444,2.72224551932826,2.76366382624162
"263340_at",2.96773486571806,3.04967299580543,2.94299766860068
"263341_at",3.4491421101066,3.46258604274181,3.57386232336606
"263342_at",2.74803145971967,2.73960361003578,2.68476741555278
"263343_at",2.79918571139366,2.7698616424255,2.92738805514524
"263344_at",7.868409529289,7.9864784587329,7.97456041509776
"263345_s_at",12.6588170513181,12.2942822551739,12.7804668280463
"263346_at",3.21775628707573,3.17280917890006,3.13348417621517
"263347_at",4.33238903031766,4.40840825180928,4.33672330541481
"263348_at",10.6333285622853,10.8215563423909,10.6429531927899
"263349_at",7.86636479379286,7.67665879501919,7.69227953766092
"263350_at",9.82154322596996,8.3544388354453,9.41667114219035
"263351_at",7.39526434981328,7.36810623701321,7.46530217710596
"263352_at",8.132404350689,8.0335055002832,8.07277212786894
"263353_at",3.30074165942039,3.32506693833853,3.30965050006933
"263354_at",3.46046620134888,3.61810069965763,3.61182062822467
"263355_at",6.45952479822683,6.85107071730633,6.43159777654024
"263356_at",7.8606083174254,7.91906365678118,7.92392332906279
"263357_s_at",2.79476974950823,3.01633731364487,2.99767744482574
"263358_x_at",3.09831718741059,3.32661720785439,3.42399589785136
"263359_at",8.80229299463892,8.30998486993977,8.6461662314868
"263360_at",2.93925352505708,2.99043560447922,3.03772943431108
"263361_at",3.50027131203725,3.54631442509357,3.49544968880527
"263362_at",3.49859264537779,3.45382486603864,3.47086049210903
"263363_at",3.6327158439233,3.55713931186023,3.54002599508911
"263364_at",3.89662171380162,3.85023948496794,3.83071800897669
"263365_at",8.25175248255462,7.62911919900963,8.11365930535514
"263366_at",5.91173249497271,6.16259877826489,5.9117155520252
"263367_at",3.76498634885478,3.77926564007471,3.77289506256936
"263368_at",4.35471510348203,4.4761061032779,4.37595843539836
"263369_at",4.17101807023017,4.09513671208944,4.08327763656455
"263370_at",6.19193483115221,5.82880382818252,5.87818202531266
"263371_at",8.60242717733845,9.36335612790071,8.84808716947743
"263372_at",8.13522010990941,9.17720269025576,8.26187224849371
"263373_at",4.39291771533234,4.69620590776979,4.21684820516834
"263374_at",5.97413878965829,6.23352505823534,6.02466303695402
"263375_s_at",9.62896728880578,10.0372415683021,9.68480875299302
"263376_at",3.24259359556535,3.2066320777502,3.26876559496423
"263377_at",3.82838442488944,3.81532395098806,3.80879872532091
"263378_at",3.87532263224322,4.05802891333187,4.27324367594504
"263379_at",9.23569021624726,8.58072505123556,8.75866866544866
"263380_at",6.48272154440676,5.78847733102792,7.07121035027289
"263381_at",3.01253398073493,2.7851930797422,2.9278507956449
"263382_at",7.56382249876992,7.93802314983518,7.61225142903286
"263383_at",9.30404952202308,9.24925107264706,9.32962301618274
"263384_at",8.20909711259965,8.87234985110126,7.98857107085644
"263385_at",3.5692439972095,3.48437285005529,3.63071877619548
"263386_at",6.08233078658027,5.91327266488454,6.07069907284055
"263387_at",6.34154983538917,5.44716965899229,5.91458590169177
"263388_at",3.29008538081896,3.272557484067,3.33161970807167
"263389_at",2.83865685855945,2.93058421767975,2.94606567402447
"263390_at",3.08290676940874,3.01152009467373,3.03017439714597
"263391_at",5.2522916008194,4.62219474001408,5.13620663849971
"263392_at",2.69596771710839,2.77570752363426,2.71823668374284
"263393_at",2.85625288453771,2.90148178911913,2.88598210571862
"263394_at",2.83592502155503,2.75241280474726,2.9327741592158
"263395_at",2.86917453641567,2.90956247764727,3.00459749514721
"263396_at",7.82113140960794,8.09575607044291,7.90492582888774
"263397_s_at",3.34454518423402,3.3023243147856,3.23669574173281
"263398_at",6.59135029250695,7.11195521588559,6.79837345092497
"263399_at",9.84936712954985,10.1720692864232,10.0517459217311
"263400_s_at",10.7561869645184,11.380488571334,10.9996154020195
"263401_at",3.84275510220386,3.95658608289972,3.80001338428605
"263402_at",3.30269700352216,3.39572709443837,3.25179427970665
"263403_at",3.24938587954188,3.45068253337852,3.49671726245858
"263404_s_at",7.64426252752265,8.44020501765894,8.34187836943579
"263405_s_at",5.04311166841352,4.61187328848185,4.84243156628424
"263406_at",4.65021976938087,4.28662759248077,4.2742042032819
"263407_at",3.77137197905085,3.5930940720737,3.69373007966684
"263408_at",3.28079900010021,3.26820994395185,3.22710626880947
"263409_at",3.50375168340081,3.39784037113967,3.42462777654652
"263410_at",5.99966599097824,5.0890066172565,5.82015155264755
"263411_at",6.62456987496907,6.11129145130174,6.43076568785489
"263412_at",7.61448666057397,7.65487947873587,7.84625152656296
"263413_at",9.12549624530576,8.89649208152756,9.11099945463679
"263414_at",8.08001801560815,8.21072662728958,8.1061136610978
"263415_at",6.88637771719576,7.59397919852661,7.1895854852135
"263416_at",3.08238620539968,3.1342346818344,3.17291695993758
"263417_at",3.9020677447301,3.79044762046755,3.84490166404813
"263418_at",3.41564150851882,3.34650095369277,3.32807000073333
"263419_at",8.39016743700007,8.0394469787663,8.55371827592326
"263420_at",6.37418308554059,6.75736512285777,6.61942501371471
"263421_at",8.89376528679071,8.9081659684927,8.82977899241126
"263422_s_at",8.79774359232061,8.74284016806238,8.79012805553858
"263423_at",3.12855959272866,3.21973470155843,3.18528709176441
"263424_at",9.09347761437825,8.68640140954651,8.87057612518239
"263425_at",6.30711462755305,6.41582705955448,6.43737749039225
"263426_at",10.8336441493157,10.9116641670844,10.9663743854476
"263427_at",5.99818297693474,6.02328945858233,6.05715096355212
"263428_at",7.48340727662685,7.06365386578181,7.34163326607682
"263429_at",8.84252903075525,8.65864121247206,8.68570323019659
"263430_at",5.56416116783685,5.87163913974413,5.89959910561746
"263431_at",9.84382807534976,10.233813258963,10.1248057612665
"263432_at",7.74527334472627,8.46372620587217,8.0308743294418
"263433_at",10.6733946094508,10.09527235237,10.5791665163338
"263434_at",3.19698743579637,3.09467147454883,3.06542415879048
"263435_at",7.07991759355386,7.82896884775317,7.29671761779647
"263436_at",5.9038314266867,6.50415418536443,5.95951936259178
"263437_at",5.00389465881158,5.18651918154151,5.11097204744038
"263438_at",7.132088086965,7.5725322378034,7.33470381556742
"263439_at",4.73521967207199,4.56406217413729,4.65990505878194
"263440_at",3.30541747013618,3.39726455470664,3.26105411240325
"263441_at",5.89481568204211,6.68346665214728,6.18426311301397
"263442_at",4.6416683345371,4.60376796186245,4.77627634491115
"263443_at",4.7543484469661,4.6129965150311,5.14873003853056
"263444_at",3.18399572964864,3.21041101700954,3.20555597869467
"263445_at",3.2510767585157,3.22644739642993,3.30977142387984
"263446_at",5.62383680005536,6.15123425244536,5.67559720115934
"263447_s_at",6.95736928800066,6.98124825208875,7.21499074190686
"263448_at",7.38786863604737,7.73460767102491,7.41343909818956
"263449_at",9.57634815208724,9.84080812252025,9.80899526890163
"263450_at",3.10147137181374,3.01548083581586,3.1669297335618
"263451_at",3.0966911305158,3.09902939601062,3.01714765041912
"263452_at",5.78554117810315,5.02927213512991,5.02577490389374
"263453_at",3.45177742138841,3.43967880029527,3.47961341271178
"263454_at",3.08079628856419,2.96256226489151,2.99082825460943
"263455_at",2.81535703598488,2.8278635579592,2.82677801396063
"263456_at",10.0356355589927,9.90015120715339,9.99853501890218
"263457_at",8.38562603516575,8.06747281040169,8.29949245912564
"263458_at",3.14892268843718,3.18264356161114,3.21257256283854
"263459_at",8.36847793898414,8.16454135416451,8.33067571877977
"263460_at",8.91720817843833,8.45193032879989,8.76605964315776
"263461_at",8.91385995518834,8.61092060071305,9.01116871274151
"263462_at",3.31664658104601,3.31523330641851,3.26288787987003
"263463_at",3.30638286617226,3.32835604354915,3.09071521649628
"263464_at",2.82376102945625,2.91952974307655,2.88220472555228
"263465_at",6.03390818391878,5.77007176491356,5.40914170640757
"263466_at",7.27660305061242,7.4901671805976,7.4140273058237
"263467_at",7.24510997776582,7.42931672578482,7.54557953287153
"263468_at",8.04295845846278,7.68640563658289,7.87920526655452
"263469_at",3.44450461857563,3.42111188817364,3.4948365738701
"263470_at",7.50608700188483,7.54128698374836,7.56202712273105
"263471_at",6.83796323708266,6.84909881707096,6.86409716179088
"263472_at",7.74278069408007,7.7867949623767,7.77123972910077
"263473_at",3.61613225918848,3.93167712363521,3.93546960885888
"263474_at",4.84059943144031,5.60318716632636,5.10490478205834
"263475_at",5.44650074338761,4.69443573238042,5.04538065313962
"263476_at",5.57333332937569,5.28806480897184,5.41067716058825
"263477_at",7.58774929443961,6.72084604600446,7.12505041295965
"263478_at",9.35743750646021,9.12695955934841,9.58382444337527
"263479_x_at",3.41908668165298,3.33797319724519,3.33880833369521
"263480_at",3.64972782225204,3.52735542484651,3.53118968666968
"263481_at",2.892935452472,3.00002153555387,2.84576129215644
"263482_at",4.2815691551211,3.90213255745175,4.13256908173724
"263483_at",7.9480384362533,8.4778758809375,8.01527625073331
"263484_at",7.31931009279594,7.69083353904833,7.42105229162284
"263485_at",6.8732349131921,7.26268181443182,6.99166112783652
"263486_at",3.91896627908778,3.7242842599572,3.79099769339016
"263487_at",3.40111579166752,3.50014007480044,3.53995547513654
"263488_at",6.67372302614641,6.60080617403111,6.62424294268064
"263489_at",3.96439032237615,3.8838307435877,3.88152145585036
"263490_at",6.68532416510758,6.9263942421984,6.60050343462363
"263491_at",9.66911964091141,9.21084638348138,9.29330023145424
"263492_at",3.84462084509255,3.79899334543652,3.69619605024822
"263493_at",7.5850951705377,7.57116291334813,7.33212831982179
"263494_at",11.0924006545794,11.0208928010812,11.1962941509785
"263495_at",8.90515658664628,6.72779007193758,7.66087408995228
"263496_at",9.81630114339041,10.1568045866131,9.76467994703207
"263497_at",8.44294487964252,7.09889729299318,7.50066662481543
"263498_at",11.142060016131,11.6077618785896,11.3513047929015
"263499_at",7.95487300474429,8.36682097515813,8.19035443276311
"263500_s_at",3.581904939027,3.31383332780634,3.4866374876914
"263501_s_at",3.20541977622751,3.14711254690108,3.11006288028471
"263502_s_at",5.80454337457562,5.49765167948812,5.71565582079565
"263503_s_at",3.20946379008011,3.32048942633112,3.4218435191154
"263504_s_at",3.68098996229751,3.70204733032412,3.76669749229241
"263505_s_at",3.58046194932499,3.77949857079181,4.00052262415508
"263506_s_at",3.70505237031059,3.73633126106808,3.70492207328814
"263507_s_at",3.48168369342351,3.4052827676964,3.38101979275733
"263508_s_at",3.36513185594436,3.31401941208462,3.33859185697238
"263509_s_at",4.81927580932058,4.65902706502681,4.76113257654132
"263510_s_at",3.54458946122538,3.64102351518383,3.59013114578177
"263511_at",3.59810297025417,3.62455734823936,3.60923540699998
"263512_at",3.76929313206423,3.83106997025831,3.68841517834339
"263513_at",10.003659522027,9.41898351643416,9.72484392589707
"263514_at",3.35984734774231,3.33792400826045,3.21627582271902
"263515_at",5.43463009450164,5.53540790495522,5.59321815758386
"263516_at",9.22665257804249,9.06592149687892,8.99053583791768
"263517_at",11.5689531540166,11.1666784324556,11.4370019982448
"263518_at",3.29204244772036,3.15131610488197,3.06207764796294
"263519_at",8.55352726838353,9.14981914955274,8.59035075650725
"263520_at",5.53703749428248,5.39382530540542,5.29257971956813
"263521_at",6.13029517846706,6.15804855379,6.11324787532069
"263522_at",3.29729331231947,3.25413097220686,3.31021778707467
"263523_at",3.03307342662618,3.0331627187628,3.08634728401804
"263524_x_at",3.6951520411744,3.83315279393646,3.81628863726573
"263525_at",4.00904322601505,3.83037243322591,3.82542070048164
"263526_at",6.89088330002093,6.9091648237155,6.84137451785385
"263527_at",3.69098320088364,3.69451177354767,3.70772058177288
"263528_at",3.1648168173635,3.05406796701397,3.16066479459844
"263529_at",9.86048682947909,10.0525314566066,9.91100278260044
"263530_at",3.30876913487656,3.31521266434509,3.29785588068464
"263531_s_at",3.10232023463458,3.07712914529,3.09053632005991
"263532_s_at",7.16970655975769,7.56901686567779,7.03927246564231
"263533_at",7.43618527085341,7.16525220298,7.20396585756519
"263534_at",11.6131677100581,11.3174485994753,11.5261455127272
"263535_at",3.83635215395235,4.70436816160042,4.11739700594585
"263536_at",8.77667056978741,8.64951888804107,8.84749767077962
"263537_at",9.8074211360735,9.63911124840167,9.65857586620305
"263538_at",7.0626318601287,6.84056581172537,6.79575428772117
"263539_at",3.74104253242192,3.92262419352354,3.86288823770741
"263540_at",2.93201345551358,2.97963040971025,2.91938746830789
"263541_at",7.64760896817022,7.3758025093433,7.59786925949709
"263542_at",6.35534891549045,6.35626400676968,6.47988178885426
"263543_at",4.24887322560306,3.94218679315637,4.08133647221392
"263544_at",5.3651015685254,6.34290301789087,5.6484259066002
"263545_at",6.03007286140423,5.54143511847142,6.10514324456507
"263546_at",6.2735425963292,6.28865248152537,6.67480162384189
"263547_at",3.88087808176112,3.91696579557324,3.87992701383312
"263548_at",12.9253985006471,12.8595661153329,12.885952050571
"263549_at",6.11683317196288,5.90922035924004,6.01389535682513
"263550_at",5.42172581802019,5.42891848136396,5.53847810089482
"263551_at",5.48549063748584,5.23649181585245,5.42844288200835
"263552_x_at",3.95655486935298,3.9582651897081,3.9139562005928
"263553_at",8.18519625408121,8.43666083969051,8.08561161657714
"263554_at",4.48522360367842,4.32643451666094,4.23408961974953
"263555_at",6.11549610416264,6.39922339932921,6.18179031884796
"263556_at",8.75227590937672,8.03633270329903,8.55460006396514
"263557_at",8.0258195277224,7.59811277497862,7.88833366366666
"263558_at",3.23683301730101,3.33099730431268,3.31431888036343
"263559_at",3.30460837415882,3.28497709161955,3.35541264587114
"263560_s_at",3.79662239657176,3.56692863119918,3.55463030133577
"263561_at",2.6496816755401,2.72720142030672,2.71090784850643
"263562_at",3.73740275844681,3.7518534979932,3.84066373012287
"263563_at",3.42715666179301,3.22729878342349,3.40027459741291
"263564_s_at",7.85288384904246,8.33635929590983,8.01755236286109
"263565_at",3.9961505111293,4.24783243127248,4.24129271656209
"263566_at",4.4757513739878,4.50100430253705,4.54652777523191
"263567_at",5.67595564342843,5.92045278162477,5.5904633310145
"263568_at",3.2304818110966,3.08796090473463,3.27628433683951
"263569_at",5.25435722616752,5.56317219683093,5.54862417991248
"263570_at",6.36627446934652,6.02798054650391,6.24054363732306
"263571_at",2.91321498852766,2.8976974699685,2.97317143942451
"263572_at",2.98304662579055,3.04196822191638,3.09042456938431
"263573_at",5.86910430162654,6.11250880114838,6.15293041232518
"263574_at",5.68313840711734,4.74730288365456,4.98544701223913
"263575_at",3.14440403980732,2.95951806972424,3.10746278818741
"263576_at",2.74021295016903,2.68683195026148,2.81030359734778
"263577_at",4.36349830404264,4.32760595065363,4.35913063118453
"263578_at",7.14053748219932,7.06391914876454,6.95526687301844
"263579_at",6.8138097067596,6.76224075175634,6.68905276960874
"263580_at",3.87134902382621,4.0774407808365,3.9982625138089
"263581_at",3.04049147339805,2.92153871311017,2.94925844515166
"263582_at",8.24771493844866,8.39234640257875,8.48578645348624
"263583_at",8.08365957569411,8.30360560328075,8.21229975862425
"263584_at",6.41638852565508,5.79337836181909,6.13857200449673
"263585_at",9.93943333590996,10.526117841612,9.9121810050139
"263586_at",4.14646383776164,4.11032251345525,3.94522347746376
"263587_at",3.44756590644548,3.43319311008894,3.49968967427473
"263588_s_at",4.24818301106915,4.27420722494978,4.39687905612094
"263589_at",8.74727277127797,8.69644459224161,8.71777121590088
"263590_at",9.85253678603817,9.99635477830047,9.88690959101809
"263591_at",9.2270882407768,8.25921931943252,9.02946037991332
"263592_at",3.73676515712757,3.51116725920711,3.61652534289824
"263593_at",3.83970794844997,3.83774374727929,3.93688822470221
"263594_at",3.25718616463911,3.28915489176984,3.22640395727845
"263595_at",3.78889624448561,3.16166368825599,3.26005538708184
"263596_at",2.84088670636281,2.8710577722952,2.81759200204173
"263597_at",5.36783388639611,5.2196765186366,5.62394463128988
"263598_at",8.01093878726535,7.55620014249196,8.00218127952933
"263599_at",8.24121569884468,8.2361858699885,8.34385147998973
"263600_at",5.95551852426963,5.79295214216017,5.99093663855016
"263601_s_at",7.06896158945094,7.43094066174067,7.26934656900547
"263602_at",5.10173747448188,5.04312663017818,4.90464409947914
"263603_at",5.13116679136313,5.06948937051625,5.03490530262158
"263604_s_at",3.03197839502586,3.138474644688,3.08227600270486
"263605_at",6.8250324076989,6.86533622618007,6.95798727905552
"263606_at",8.12128831931604,8.47887998026835,8.17868942802003
"263607_at",5.75398150806252,6.63402884436503,5.87087553447622
"263608_at",5.29488589101178,5.25331366950413,5.22353262584104
"263609_at",4.6103642411429,4.86520736423837,4.69285991181386
"263610_at",4.12512972757733,3.9806512511165,4.07704614614904
"263611_at",3.3372755887737,3.29695290570895,3.32950195444968
"263612_at",6.90162287875579,7.84734917611399,7.0770797727923
"263613_at",7.99183856506788,7.61738398317607,7.75270719379021
"263614_at",3.42797202549036,3.30070481874266,3.44136700230192
"263615_at",2.95561304775053,2.89461532171363,2.95096168394668
"263616_at",3.24036653979331,3.4545797972462,3.19881159933247
"263617_at",3.36324198592713,3.35557932035802,3.45499416865843
"263618_at",6.32161198337887,6.44092024439483,6.31738254281183
"263619_at",6.16785705255389,6.34423684396705,6.22912264912865
"263620_at",3.14560853876952,3.0541998014375,3.06384862783147
"263621_at",8.37888791083314,8.55015982524936,8.34717937328246
"263622_at",3.16277693048291,3.07831584878693,3.00972113472215
"263623_at",4.20932336180957,4.27787019656465,4.10597061038571
"263624_at",9.43718508756078,9.34352558372636,9.44265545295019
"263625_at",3.13514479895238,3.09609514545636,3.07411761629174
"263626_at",8.61841934610862,8.31176067027391,8.51589027438685
"263627_at",3.13975488189884,3.13981123569302,3.0994293705416
"263628_at",9.83218396279051,9.78928449311055,9.66417476447311
"263629_at",8.63140502756057,8.36465881467256,8.32153676340807
"263630_at",7.21388887941366,7.55101995022125,7.32700333029423
"263631_at",10.3649326243347,10.2753246506203,10.3948047182208
"263632_at",7.27407349005819,6.69438704437651,7.13720132337968
"263633_at",7.57181245014237,7.3209815133928,7.53850746638205
"263634_at",3.14824530630912,3.03378201349051,3.12596115846605
"263635_at",4.59784993070753,4.68079944740898,4.6791354077867
"263636_at",8.8695833790007,9.41032185435699,9.20820960572627
"263637_at",6.30962703211026,6.93880845146744,6.57544695307646
"263638_at",8.77502898535877,8.76821296748805,8.87186998237132
"263639_at",6.79008867890166,6.88556998681971,6.84245163633382
"263640_at",7.84401913642509,8.42782508254608,8.05836080440101
"263641_at",2.97339653066093,3.08914100713594,3.14841825665041
"263642_at",3.21163537720969,3.2048731145108,3.24825014258999
"263643_at",6.61803834548907,6.501878074219,6.45999151207154
"263644_at",3.2985948735788,3.26228055049693,3.20021662860211
"263645_at",3.13453939367556,3.22991471654122,3.19157303945669
"263646_at",3.02440586451475,3.00410016002434,3.14224205217002
"263647_at",8.91167355139362,8.15904613526893,8.83229239572683
"263648_at",6.04004136868737,5.79803095359695,5.91565868719504
"263649_at",3.32896787271515,3.19842932811639,3.35100871027766
"263650_at",5.75633407166798,4.78633946535819,5.49115037237399
"263651_at",8.40598598236915,8.67076508485065,8.44837313387693
"263652_at",4.33275149012533,4.82014302042083,4.23033552735104
"263653_at",5.1300095415928,6.19440861902381,5.34609387581912
"263654_at",8.25093728017803,8.0206590022719,8.1133937839736
"263655_at",3.32329470974394,3.34136407274698,3.23058398875808
"263656_at",7.53643616057398,6.97482871350383,6.71644837022694
"263657_at",8.88811786049444,8.45704468018784,8.8262800079031
"263658_at",3.56747825850752,3.2229148350612,3.29035939660245
"263659_at",3.06228954412919,3.15118394177942,2.98986833196834
"263660_at",7.23428637592962,7.34532100354356,7.2905544037667
"263661_at",7.62683387732535,7.65591348603638,7.65172659030721
"263662_at",10.0989151414787,10.1243743176721,9.91173949054518
"263663_at",12.1248120934828,12.4172939889793,12.2556295421031
"263664_at",6.48450424578831,8.26174442458507,6.8687708868977
"263665_at",10.4794580409087,11.0875168029055,10.6529717001864
"263666_at",8.31268790270602,8.56508145433802,8.45420099292617
"263667_at",10.8539157304337,11.409369408322,11.0720059881042
"263668_at",8.11726584907615,7.22930002267069,7.71273185660147
"263669_at",10.3919131103787,9.93790755021343,10.2377458038358
"263670_at",3.13182345110475,3.1256730282356,3.17775389019076
"263671_at",2.70493133742063,2.81469656431707,2.76470325497979
"263672_at",3.55767042594731,3.44437017585663,3.3718971860746
"263673_at",3.53514696510837,3.54938585194033,3.45622282473564
"263674_at",4.80548117649291,4.79181279795378,5.07735527688483
"263675_x_at",3.23300327203069,3.37490654136769,3.27417555460282
"263676_at",8.40643808997692,7.93824010133773,8.23930639140988
"263677_at",5.73805585113661,6.4468951538252,5.93112631197687
"263678_at",7.47215311070688,7.37630201420539,7.47897092515257
"263679_at",6.20716296561822,6.83811152559598,6.17010005851295
"263680_at",4.97936471747473,4.5088006643287,4.55933588762581
"263681_at",5.75744572911799,7.05403393751922,6.15938039434078
"263682_at",2.58169385998848,2.66397505790899,2.66309660658868
"263683_at",3.21157472454661,3.25828396041211,3.27641888712943
"263684_at",4.35882550303923,4.83759053092491,4.72777996438278
"263685_at",8.92731981145132,8.82727401761296,8.85608740563998
"263686_at",8.03466022955094,8.87041405906037,8.23810108111735
"263687_at",6.13151966931158,6.66772171564622,6.43551612369049
"263688_at",6.94368483218723,6.72676077328347,6.90319197039476
"263689_at",9.56732276287587,8.86108134759098,9.04151008618652
"263690_at",4.29716105746014,3.8305693121139,4.04419865850353
"263691_at",10.5240156215544,11.2409337745103,10.7189546558689
"263692_at",10.6864303864911,10.9589461258618,10.6354192120751
"263693_at",6.47769158119534,6.56559518996337,6.46205197591488
"263694_at",3.65185559537195,3.66737239591629,3.54653929892753
"263695_at",6.43268903403788,6.49878499340658,6.44005939493339
"263696_at",7.41125769701541,7.27936069491675,7.16260098691901
"263697_at",3.1893177726443,3.07383422907082,3.20700577965092
"263698_at",4.53889287273539,4.54892352142115,4.41811129635483
"263699_at",7.20021399735759,6.92829873896495,6.95821784482465
"263700_at",5.75836088244118,5.70277668509368,5.67833329788923
"263701_at",5.4880865447613,5.55805541259831,5.58351483679375
"263702_at",3.49442766657716,3.44399395396878,3.54299008410215
"263703_at",9.18049526182072,8.98800178837485,9.30329331626017
"263704_at",9.01295480705166,8.82528334379561,9.06240523887576
"263705_at",7.43607946039742,7.30322155102052,7.24784684365522
"263706_s_at",9.68779785319427,8.8891586068062,9.38924711391376
"263707_at",5.76774989284335,6.03367359982687,5.77486626427824
"263708_at",5.81229557627752,5.77454430863318,5.85253821189844
"263709_at",11.9577778673164,11.8495311302811,11.8881681301981
"263710_at",9.63776131908609,9.68119150570456,9.59302309104757
"263711_at",10.1962276298416,10.1665815195657,10.1195323860931
"263712_at",6.63628270808891,7.27643386587467,6.66395513074206
"263713_at",3.11068287020984,3.03545495445199,3.14182949004335
"263714_at",8.93211578485534,8.60557103388073,9.03490230363114
"263715_at",6.55224769042729,5.82003601097428,6.37896168117184
"263716_at",9.24715530594795,9.33064741130464,9.18143818924186
"263717_at",9.98720897121177,9.85733434615627,9.93034735352202
"263718_at",3.39142029966229,3.39500193489698,3.38298035462371
"263719_at",4.21481328081782,4.49240036919014,4.41819034009199
"263720_at",3.47589426810152,3.34144221420855,3.41319193588268
"263721_at",3.58543794041903,3.52810892631759,3.48732089177952
"263722_at",7.68357260670496,7.71716582504936,7.65934405777027
"263723_at",2.83791095722423,2.84672761992817,2.92723154910144
"263724_at",4.2369197983792,4.17616112407368,4.2902401786672
"263725_at",4.12252413369695,3.88453217789628,3.88834340309582
"263726_at",4.87123281957863,5.92333894278798,5.18014839469846
"263727_at",7.69540443349376,8.01394540435134,7.76999842516621
"263728_at",9.38650944518258,9.39481497625646,9.34474930383056
"263729_at",6.42093442012295,6.80511043483138,6.48584231858992
"263730_at",5.57163772157588,5.3303621627577,5.29311759963745
"263731_at",7.50232107064415,7.26864870282317,7.33903905527187
"263732_at",5.02135286138843,5.04427951472712,5.01026854661328
"263733_at",4.83125959726395,4.92223068707004,4.58437062887377
"263734_at",5.52935327732171,5.798429824227,5.46190784829766
"263735_s_at",4.18937266513612,4.18093313444284,4.11340793610999
"263736_at",9.08385415030778,9.08592393720382,9.23323410491202
"263737_at",8.90826061176775,8.66034421553791,8.83646531016469
"263738_at",6.11118591532983,5.33036813014319,6.0769733156113
"263739_at",6.61704000951773,6.06044137283031,6.3795310963445
"263740_at",3.46394994172982,3.46876114280879,3.42517710606248
"263741_at",3.80995447210893,3.5670561521962,3.9227307001875
"263742_at",3.03930898379644,3.04417878362421,3.02583884594006
"263743_at",10.5075166234463,10.5747279637986,10.3908167097472
"263744_at",4.08555903245835,3.82197574021756,3.79909411408132
"263745_at",4.38058134368576,4.5585649533718,4.47446707309203
"263746_at",3.23598753808383,3.28972111864274,3.23287850671194
"263747_at",6.15759340441428,6.2123183382967,6.28715784769401
"263748_at",3.15552482591178,3.18371998398752,3.16203157235894
"263749_at",9.14207968151103,9.12227862090127,9.21206507955137
"263750_at",7.12517702841886,6.94082428644651,7.14668314178052
"263751_at",7.87697777225447,7.6146446184361,7.78216482089201
"263752_at",2.91811083271952,3.02235223899594,2.98523001252466
"263753_at",3.26627661167516,3.2314233919058,3.3422458721323
"263754_at",5.09031272370228,5.27339728919122,5.30481942273452
"263755_at",7.06313155608575,6.75918670436726,6.95140850226125
"263756_at",8.80491575678351,8.76345836609683,8.76423566810957
"263757_at",5.59874720275635,5.20204491326167,5.26339097809611
"263758_s_at",10.2936848205356,10.3847984820284,10.3436423292964
"263759_at",8.50268124352043,8.90860872122288,8.56859444072113
"263760_at",7.27312432177086,7.09619008618648,7.13307843656502
"263761_at",9.32983800517875,9.16356568940543,9.49654544397628
"263762_at",7.51133728010158,7.10277214830005,7.2027032050543
"263763_at",6.71525368461893,6.60005378680724,6.65729190449706
"263764_at",8.3975100330257,8.60507905345467,8.53064935412439
"263765_at",5.29958382678014,5.1645001684575,5.0633498289974
"263766_at",6.45355032207149,6.86631719468645,6.3683115646091
"263767_at",2.73217941709852,2.7873911724026,2.78895960449479
"263768_x_at",3.36120754449332,3.41251628965827,3.55732093874283
"263769_at",3.28572571796003,3.26504716490833,3.41184200425847
"263770_at",3.47277239142912,3.49473575380163,3.41012364669795
"263771_at",3.6108051061683,3.78417156183556,3.73532516864135
"263772_at",3.81794410799953,3.42936641170538,3.89831759089797
"263773_at",4.86092344787519,4.51689511838462,4.79849791972398
"263774_at",8.46615916196827,8.12724264302361,8.09705918091592
