"","d35_gene_exp_value","d35_ref_gene_exp_value"
"261527_at",4.27396801162134,4.31601660556834
"261528_at",4.59053087702551,4.58885118369948
"261529_at",4.48036601003495,4.480390570521
"261530_at",7.98574452160977,8.86124843888192
"261531_at",6.13013575057164,6.24827705998777
"261532_at",6.06696369827115,6.08934312859529
"261533_at",6.01160387115399,6.07817140181253
"261534_at",10.3187787259595,9.97117803599601
"261535_at",8.18703132357717,7.48170747688035
"261536_at",8.07529336773891,7.27885425878272
"261537_at",9.52819773300117,10.209928465047
"261538_at",6.61038636788586,6.10573682518438
"261539_at",5.4934661500681,5.53915565160369
"261540_at",6.97827474812713,6.23982743462812
"261541_at",5.37848892109678,5.39379377131287
"261542_at",5.30280898615832,5.14847136321077
"261543_at",5.35270095886984,5.37383448213777
"261544_at",8.52383886890092,7.80352231710848
"261545_at",5.60856325641316,5.62291303954856
"261546_at",4.98495078784975,5.41850708382655
"261547_at",8.07667514583978,8.07983177654232
"261548_at",5.09629556781439,6.21535200129293
"261549_at",6.72518030403599,8.44532543639304
"261550_at",4.71776985681732,4.6299631727989
"261551_at",7.24851852468131,9.42384886917159
"261552_at",6.85112285526966,6.97951910274814
"261553_at",6.84257809209261,8.04597331651786
"261554_at",3.59794840989181,3.66293681155992
"261555_s_at",3.82438462151147,3.83990493650505
"261556_s_at",7.21384806382042,7.36224599866195
"261557_at",6.24660831030609,7.86239312936708
"261558_at",7.52782265942717,7.97542677260644
"261559_at",7.04811246662944,7.39216972698574
"261560_at",8.04184977772257,8.02189454321078
"261561_at",8.44031958952914,9.62148954868555
"261562_at",4.10672330530599,4.18726667162313
"261563_at",7.10333261468577,6.75362570290639
"261564_at",9.28386604550317,9.57063901807839
"261565_at",5.0214000204414,5.20487900953298
"261566_at",9.21166371330425,9.30001858924192
"261567_at",8.18210942903815,11.1101764198387
"261568_at",5.10371913623409,5.14078760365513
"261569_at",7.97805561308666,9.12994172315163
"261570_at",8.8210434350762,7.58906250373018
"261571_at",3.74251252423574,3.78052565258344
"261572_at",10.2564196631615,10.1192860606008
"261573_at",5.3645933603237,5.29306903756711
"261574_at",7.24039413347013,6.07880915364605
"261575_at",5.019229665666,5.01125514383496
"261576_at",8.3704944952065,5.70658861440095
"261577_at",7.39438088413926,6.61797292715295
"261578_at",11.2895158970342,12.0863809276457
"261579_at",10.2560459692544,10.5169987900052
"261580_at",4.91032458370242,4.87648682344121
"261581_at",9.6268729130609,5.67476839099358
"261582_at",9.10498626277199,9.01908601690475
"261583_at",9.79744526371433,9.71015452625573
"261584_at",8.10166646517756,8.21659643711295
"261585_at",6.69601288745176,9.72851767805708
"261586_at",9.37545095169099,9.68387683846427
"261587_at",6.02132685075836,6.05708910868392
"261588_at",7.12382746319552,6.98977023922707
"261589_at",5.43914228486266,5.56864610716879
"261590_at",4.04376883201125,4.04751441987621
"261591_at",7.23716251844836,7.06602582489419
"261592_at",6.23763783303524,6.70199894714502
"261593_at",5.71936909286452,5.77754478307793
"261594_at",6.3873638958503,6.52222695196471
"261595_at",4.07016137076518,3.96057728469017
"261596_at",5.81625052441108,5.68279176489413
"261597_at",5.36537285661689,5.14112722169374
"261598_at",9.40916086046061,8.89472829439774
"261599_at",4.70532109651341,4.79160178708954
"261600_x_at",3.73438297115144,3.72428848012852
"261601_at",9.43333823277999,9.55569108647282
"261602_at",5.5918607766486,5.84411297978439
"261603_at",8.55921969038725,9.3702229101035
"261604_at",7.42288838496541,7.37793409666185
"261605_at",4.92101490691664,6.63021068940517
"261606_at",7.27718064922971,6.74410058659511
"261607_at",8.23647511913297,8.6154971587175
"261608_at",5.43839399301693,5.61243516037841
"261609_at",6.67024101894128,5.87992761263378
"261610_at",5.79690690918978,7.02763462925278
"261611_at",4.58303776124688,4.58604151233123
"261612_at",8.58655860700135,8.17824120039139
"261613_at",8.47779138659872,8.36150676991197
"261614_at",9.41395679551999,10.0412576173869
"261615_at",8.58294625280314,9.08416092524877
"261616_at",7.90520950036843,8.44303819815289
"261617_s_at",3.9092881230405,4.00528480108304
"261618_at",8.1699681348657,7.86593873709244
"261619_x_at",5.30951782353185,5.2024366125726
"261620_s_at",11.031794131879,11.3863841846697
"261621_at",9.16387862518383,9.61808552358116
"261622_at",7.44014168675852,6.98403229787433
"261623_at",4.2748603841748,4.16927842715194
"261624_at",6.62238308453557,6.37474360599047
"261625_at",7.48826970816305,7.03926784170393
"261626_at",8.02730003075923,7.41067058100001
"261627_at",9.06570907115819,9.42190761699197
"261628_at",6.655140636308,6.1842276164876
"261629_at",7.242211634208,6.90909625116371
"261630_at",4.15824426265768,4.26037153199456
"261631_at",3.94464310678188,3.9122178120778
"261632_at",8.09049473184455,8.37037408288599
"261633_at",6.66518718570191,6.48643295221193
"261634_at",10.3434687279086,9.24333824397021
"261635_at",9.34415791505411,7.93313026639246
"261636_at",5.90524875713545,5.74855728993607
"261637_at",7.97804787841492,7.87041324457156
"261638_at",7.23250092648497,5.12978871447878
"261639_at",8.14333985254744,9.62806985421225
"261640_at",6.12739889615626,6.84681199610564
"261641_at",4.63579840597977,4.66645924146881
"261642_at",5.94624117563758,6.23001183387417
"261643_at",4.07505645575548,4.06701569550533
"261644_s_at",7.50440896201482,7.62969742316352
"261645_at",3.66263263721276,3.61649721708913
"261646_at",7.77840920340583,8.0517594796767
"261647_at",5.11321342115802,5.20896639708079
"261648_at",10.2125609741794,9.38000455981464
"261649_at",7.08733090960004,6.94188146686115
"261650_at",9.32806611918453,9.16086047750854
"261651_at",7.1962519848149,6.41847992149709
"261652_at",7.36555076075535,7.10406264074403
"261653_at",5.40716636778154,8.18487271464727
"261654_at",6.22094535664311,6.47831892929395
"261655_at",8.79513950646173,8.42441158719142
"261656_at",6.44746832806827,6.57684585176562
"261657_at",5.13437221445654,5.15425751455558
"261658_at",6.51890068340422,6.57795865170265
"261659_at",9.22969832135077,9.54950136160808
"261660_at",4.59590121421485,6.59699362368431
"261661_at",7.01709173003966,7.52445002507972
"261662_at",4.35658269270757,4.62289399559578
"261663_at",8.84466692010981,8.51664326181358
"261664_s_at",5.68815190279733,5.95274488058578
"261665_at",4.13004861184013,4.12960562212531
"261666_at",6.84103883830449,7.04989960847197
"261667_at",9.14879835141034,8.8840472263217
"261668_at",8.90421145741627,8.96589074856298
"261669_at",8.12207334428385,8.04329243337755
"261670_at",5.78678328146053,5.64219247653698
"261671_at",7.59247625111454,7.96341171589566
"261672_at",9.27560965627158,9.90294827614917
"261673_at",5.34667185685337,5.67041919081659
"261674_at",8.31375249082969,9.08824848703135
"261675_at",5.04116608353138,5.22087294464359
"261676_at",7.95689500793135,8.70540118065442
"261677_at",9.58292861655039,8.5077786750449
"261678_at",4.6061623334092,4.57447351562784
"261679_at",3.7194755556602,3.83985550988268
"261680_at",4.24491124569868,4.20429351182162
"261681_at",6.92985516663496,7.00015183902057
"261682_at",8.71184147294121,8.52976023203777
"261683_at",3.93525066049151,4.01905088169342
"261684_at",4.95614581848702,6.45802399496667
"261685_at",6.47700506014334,7.25158707937619
"261686_at",9.46238282451914,9.45597376877266
"261687_at",3.9627046485213,3.71308984055989
"261688_at",7.2115614674237,7.89767679776065
"261689_at",7.62090195624091,7.69898310694012
"261690_at",4.29519196613521,4.36886424636728
"261691_at",4.62551833537468,4.66982295978162
"261692_at",9.27658211402622,9.71551752998418
"261693_at",8.73992425677147,8.55978824963855
"261694_at",10.7945957882163,11.729934881336
"261695_at",8.43640934901826,8.13859588823959
"261696_at",7.77215297760375,8.19122191301776
"261697_at",5.93958115145308,6.26314396813637
"261698_at",5.57612398034506,5.323635818358
"261699_at",5.64053439547215,5.72176997218878
"261700_at",7.31449392766768,6.97462249686044
"261701_at",8.78941183129852,9.1447899506119
"261702_at",4.25489254031574,4.5287529234754
"261703_at",6.27990401140528,7.16521604861269
"261704_at",3.96444887029721,4.09630340664176
"261705_at",4.09491375956742,4.2336254865597
"261706_at",3.92799840726811,4.02122443839172
"261707_at",3.93763361266214,3.93106596396524
"261708_at",4.89970866575294,5.24841951996937
"261709_at",10.7369316153975,10.7719438509762
"261710_at",4.79353754619748,4.70528241840244
